Date,Month,Event,Category,TV Spends (cr),Print Spends (cr),Radio Spends (cr),OOH Spends (cr),Digital Media Spends (cr),Meta Offline Spends,Meta Others Spends,Meta Online Spends,Google Online Spends,Affiliate Spends,Digital Media Impressions,Meta Offline Impressions,Meta Online Impressions,Meta Other Impressions,Google Online Impressions,Print Insertions,Print Reach,Sales Final Output
11-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
12-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
13-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
14-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
15-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
16-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
17-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
18-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
19-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
20-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
21-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
22-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
23-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
24-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
25-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
26-10-2025,25-Oct,Full Month,All,0,3063725.48,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",2,21121880,
27-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
28-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
29-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
30-10-2025,25-Oct,Full Month,All,0,0,0,779411.76,186274.51,302415.07,143676.67,3539.17,210074.38,210074.38," 15,52,288 "," 1,37,46,140 "," 1,79,59,584 "," 1,01,119 "," 34,29,786 ",0,21121880,
01-11-2025,25-Nov,1st and last month,Digital,0,1666666.67,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",2,21121880,
02-11-2025,25-Nov,1st and last month,Digital,0,1666666.67,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",2,21121880,
03-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
04-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
05-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
06-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
07-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
08-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
09-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
10-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
11-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
12-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
13-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
14-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
15-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
16-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
17-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
18-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
19-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
20-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
21-11-2025,25-Nov,1st and last month,Digital,0,0,0,0,0,0,0,2225.83,157249,157249, -   , -   , -   ," 63,595 "," 25,67,331 ",0,0,
22-11-2025,25-Nov,1st and last month,Digital,0,1666666.67,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",2,21121880,
23-11-2025,25-Nov,1st and last month,Digital,0,1666666.67,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",2,21121880,
24-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
25-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
26-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
27-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
28-11-2025,25-Nov,1st and last month,Digital,0,0,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",0,21121880,
29-11-2025,25-Nov,1st and last month,Digital,0,1666666.67,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",2,21121880,
30-11-2025,25-Nov,1st and last month,Digital,0,1666666.67,0,526960.78,0,133303.93,168053.47,2225.83,157249,157249, -   ," 60,59,270 "," 2,10,06,684 "," 63,595 "," 25,67,331 ",2,21121880,
01-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
02-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
03-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
04-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
05-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
06-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
07-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
08-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
09-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
10-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
11-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
12-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
13-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
14-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
15-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
16-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
17-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
18-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
19-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
20-12-2025,25-Dec,Last 10 days,Digital,0,0,0,0,0,0,0,1485.15,110429.03,110429.03, -   , -   , -   ," 42,433 "," 18,02,923 ",0,0,
21-12-2025,25-Dec,Last 10 days,Digital,0,4591503.27,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",1,10560940,
22-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
23-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
24-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
25-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
26-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
27-12-2025,25-Dec,Last 10 days,Digital,0,4591503.27,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",1,10560940,
28-12-2025,25-Dec,Last 10 days,Digital,0,4591503.27,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",1,10560940,
29-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
30-12-2025,25-Dec,Last 10 days,Digital,0,0,0,1899950.98,0,203175.96,108717.05,1485.15,110429.03,110429.03, -   ," 92,35,271 "," 1,35,89,631 "," 42,433 "," 18,02,923 ",0,10560940,
01-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
02-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
03-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
04-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
05-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
06-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
07-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
08-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
09-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
10-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
11-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
12-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
13-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
14-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
15-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
16-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
17-01-2026,26-Jan,17th to 26th Jan,All,0,6139705.88,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",1,10560940,
18-01-2026,26-Jan,17th to 26th Jan,All,0,6139705.88,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",1,10560940,
19-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",0,10560940,
20-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",0,10560940,
21-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",0,10560940,
22-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",0,10560940,
23-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",0,10560940,
24-01-2026,26-Jan,17th to 26th Jan,All,0,6139705.88,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",1,10560940,
25-01-2026,26-Jan,17th to 26th Jan,All,0,6139705.88,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",1,10560940,
26-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,1348039.22,0,313725.49,215686.28,0,114379.08,114379.08, -   ," 1,42,60,250 "," 2,69,60,785 ", -   ," 18,67,414 ",0,10560940,
27-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
28-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
29-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
30-01-2026,26-Jan,17th to 26th Jan,All,0,0,0,0,0,0,0,0,114379.08,114379.08, -   , -   , -   , -   ," 18,67,414 ",0,0,
01-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
02-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
03-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
04-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
05-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
06-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
07-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
08-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
09-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
10-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
11-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
12-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
13-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
14-02-2026,26-Feb,14th to 22nd,Digital,0,3443627.45,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",1,10560940,
15-02-2026,26-Feb,14th to 22nd,Digital,0,3443627.45,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",1,10560940,
16-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",0,10560940,
17-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",0,10560940,
18-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",0,10560940,
19-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",0,10560940,
20-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",0,10560940,
21-02-2026,26-Feb,14th to 22nd,Digital,0,3443627.45,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",1,10560940,
22-02-2026,26-Feb,14th to 22nd,Digital,0,3443627.45,0,1383442.27,108932.46,272331.15,217864.92,0,81699.35,81699.35," 9,07,771 "," 1,23,78,689 "," 2,72,33,115 ", -   ," 13,33,867 ",1,10560940,
23-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
24-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
25-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
26-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
27-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
28-02-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
01-03-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
01-03-2026,26-Mar,Full Month,Air Conditioner,0,2494553.37,0,460784.31,24509.8,40849.67,145424.84,0,98039.22,98039.22," 2,04,248 "," 18,56,803 "," 1,81,78,105 ", -   ," 16,00,640 ",2,21121880,
02-03-2026,26-Feb,14th to 22nd,Digital,0,0,0,0,0,0,0,0,81699.35,81699.35, -   , -   , -   , -   ," 13,33,867 ",0,0,
02-03-2026,26-Mar,Full Month,Air Conditioner,0,0,0,460784.31,24509.8,40849.67,145424.84,0,98039.22,98039.22," 2,04,248 "," 18,56,803 "," 1,81,78,105 ", -   ," 16,00,640 ",0,21121880,
03-03-2026,26-Mar,Full Month,Air Conditioner,0,0,0,460784.31,24509.8,40849.67,145424.84,0,98039.22,98039.22," 2,04,248 "," 18,56,803 "," 1,81,78,105 ", -   ," 16,00,640 ",0,21121880,
04-03-2026,26-Mar,Full Month,Air Conditioner,0,0,0,460784.31,24509.8,40849.67,145424.84,0,98039.22,98039.22," 2,04,248 "," 18,56,803 "," 1,81,78,105 ", -   ," 16,00,640 ",0,21121880,
